id,variant_id,product_name,product_type,product_code,sku,category,brand,price,cost_price,base_unit,unit_quantity,tax_rate (%),product_description,variant_name,variant_sku,variant_product_code,variant_cost_price,variant_price,variant_qty,variant_status
535,675,Embroidered Western Shirt - M,variable,0440434685,VLBJ004-M,Jacket,Vyla,5990,4500,pcs,10,0,,M,VLBJ004-M,1068043139,4500,5990,2,1
535,676,Embroidered Western Shirt - S,variable,0440434685,VLBJ004-S,Jacket,Vyla,5990,4500,pcs,10,0,,S,VLBJ004-S,0802249983,4500,5990,2,1
536,677,Bleach Splash Top - XXL,variable,6256627430,VLBJ005-XXL,Jacket,Vyla,5590,3500,pcs,7,0,,XXL,VLBJ005-XXL,2091704252,3500,5590,0,1
536,678,Bleach Splash Top - XL,variable,6256627430,VLBJ005-XL,Jacket,Vyla,5590,3500,pcs,7,0,,XL,VLBJ005-XL,1211007061,3500,5590,2,1
536,679,Bleach Splash Top - L,variable,6256627430,VLBJ005-L,Jacket,Vyla,5590,3500,pcs,7,0,,L,VLBJ005-L,1232383480,3500,5590,2,1
536,680,Bleach Splash Top - M,variable,6256627430,VLBJ005-M,Jacket,Vyla,5590,3500,pcs,7,0,,M,VLBJ005-M,2968421023,3500,5590,2,1
536,681,Bleach Splash Top - S,variable,6256627430,VLBJ005-S,Jacket,Vyla,5590,3500,pcs,7,0,,S,VLBJ005-S,0403393418,3500,5590,1,1
537,,Petal Drift Vest,single,1155398128,VLBJ006,laxary,Vyla,4790,3500,pcs,-1,0,,,,,,,,
540,,Autumn Harvest Blouse,single,8235418512,VLBBL070,laxary,Vyla,5890,3500,pcs,8,0,,,,,,,,
541,,Folk Garden Blouse,single,4691079418,VLBBL0074,laxary,Vyla,5790,4200,pcs,11,0,,,,,,,,
542,,Floral Denim Jacket,single,5581277864,VLBJ007,laxary,Vyla,5490,3500,pcs,9,0,,,,,,,,
543,,rual crop top #,single,9263224988,VLBJ008,laxary,Vyla,4890,3500,pcs,3,0,,,,,,,,
544,,Long Sleeve Denim Jacket,single,2749102815,VLBJ009,laxary,Vyla,5690,4000,pcs,6,0,,,,,,,,
545,,Short Sleeve Denim Jacket,single,6157083838,VLBJ010,laxary,Vyla,5290,3500,pcs,5,0,,,,,,,,
546,,White Alfred Dunner Crop Top,single,2114737387,VLBCT001,Crop Top,Vyla,4990,3000,pcs,2,0,,,,,,,,
547,,Silk pink Flower Crop Top,single,3103625255,VLBCR002,Crop Top,Vyla,4890,3000,pcs,1,0,,,,,,,,
548,,Collar Embroider Crop Top,single,5452007592,VLBCR010,Crop Top,Vyla,4790,3200,pcs,1,0,,,,,,,,
549,,Vintage Stitch top,single,7486459781,VLBCT011,Crop Top,Vyla,5690,4500,pcs,1,0,,,,,,,,
550,,Sprinkles Crop Top,single,2677305770,VLBCR012,Crop Top,Vyla,4990,3500,pcs,1,0,,,,,,,,
551,,Mini Flower Crop Top,single,5551640045,VLBCR013,Crop Top,Vyla,3990,3000,pcs,1,0,,,,,,,,
552,,Pink Color Flower Embroider Top,single,8870440242,VLBCR014,Crop Top,Vyla,4990,3500,pcs,1,0,,,,,,,,
553,,Butterfly Embroider Crop Top,single,3698454863,VLBCR015,Crop Top,Vyla,4190,3000,pcs,1,0,,,,,,,,
554,,Flower Line Crop Top,single,3360798988,VLBCR016,Crop Top,Vyla,4590,3500,pcs,1,0,,,,,,,,
555,,Heart white Crop Top,single,5254095119,VLBCR017,Crop Top,Vyla,5190,4500,pcs,1,0,,,,,,,,
556,,Vintage Rose Crop top,single,4279448990,VLBCR018,Crop Top,Vyla,4990,3500,pcs,1,0,,,,,,,,
557,,Tigger Crop Top,single,1273547594,VLBCR019,laxary,Vyla,7990,6800,pcs,1,0,,,,,,,,
558,,Meera Block Print Saree,single,9584404951,VSISA001,Saree,Vyla,8990,6990,pcs,8,0,,,,,,,,
559,,Muse Cotton Saree,single,9156536430,VSISA002,Saree,Vyla,13990,11990,pcs,2,0,,,,,,,,
560,,Mudra Classic Saree,single,0868711238,VSISA003,Saree,Vyla,13790,11790,pcs,2,0,,,,,,,,
562,,Urban Ethnic Cotton Saree,single,6761856870,VSISA005,Saree,Vyla,13590,11590,pcs,3,0,,,,,,,,
563,,Midnight Rose Saree,single,8423617389,VSISA006,Saree,Vyla,13490,11490,pcs,1,0,,,,,,,,
564,,Mustard Shimmer Saree,single,1970662671,VSISA007,Saree,Vyla,14990,12990,pcs,1,0,,,,,,,,
566,,Monochrome Bloom Saree,single,6366882882,VSISA009,Saree,Vyla,11490,9490,pcs,2,0,,,,,,,,
567,,Tribal Edge Saree,single,1202501246,VSISA010,Saree,Vyla,11890,9890,pcs,2,0,,,,,,,,
568,,Ocean Vine Saree,single,3574693371,VSISA011,Saree,Vyla,10990,8990,pcs,3,0,Old 4,,,,,,,
569,,Pastel Meadow Saree,single,8498802719,VSISA012,Saree,Vyla,10690,8690,pcs,2,0,,,,,,,,
570,,Dual Nature Blue Saree,single,1066649821,VSISA013,Saree,Vyla,9690,7690,pcs,1,0,,,,,,,,
571,,Ochre Heritage Saree,single,1520146455,VSISA014,Saree,Vyla,9490,7490,pcs,4,0,,,,,,,,
572,,Earthy Crimson Saree,single,1900225520,VSISA015,Saree,Vyla,6990,4990,pcs,2,0,,,,,,,,
573,,Rhythm of Red Saree #,single,2079547436,VSISA016,Saree,Vyla,10990,8890,pcs,1,0,,,,,,,,
575,,Earthy Sunflower Saree,single,6558027940,VSISA018,Saree,Vyla,12190,10190,pcs,1,0,,,,,,,,
578,,Pastel Shibori Saree,single,8259082611,VSISA021,Saree,Vyla,12590,10590,pcs,3,0,Old 2,,,,,,,
581,,Indigo Rust Artisan Saree,single,3884413685,VSISA024,Saree,Vyla,12990,10990,pcs,11,0,,,,,,,,
582,,Batik & Blooms Saree,single,7471063686,VSISA025,Saree,Vyla,13690,12000,pcs,3,0,Old 1,,,,,,,
583,,Rudrani Sitham Saree,single,3124646523,VSISA026,Saree,Vyla,15690,13690,pcs,1,0,,,,,,,,
584,,Ebony & Lace saree,single,5368973522,VSISA027,Saree,Vyla,14590,12590,pcs,2,0,Old qu 3,,,,,,,
585,,Monochrome Aztec Saree,single,3292288087,VSISA028,Saree,Vyla,14690,12690,pcs,3,0,Old 5,,,,,,,
586,,Tribal Motif Saree,single,5664072897,VSISA029,Saree,Vyla,16890,14890,pcs,1,0,,,,,,,,
588,,Ruby Line Saree,single,4949245673,VSISA031,Saree,Vyla,16890,14890,pcs,1,0,Old 2,,,,,,,
589,,Avian Grace Saree,single,3060264556,VSISA032,Saree,Vyla,16990,14990,pcs,1,0,,,,,,,,
590,,Vintage Amber Saree,single,2091984425,VSISA033,Saree,Vyla,12490,10490,pcs,1,0,,,,,,,,
592,,Gothic Geometry Saree,single,6909376598,VSISA035,Saree,Vyla,12690,10690,pcs,2,0,Old 1,,,,,,,
594,,Ebony Botanica Saree,single,2119600008,VSISA037,Saree,Vyla,12890,10890,pcs,1,0,,,,,,,,
596,,Fiesta Drop Saree,single,4360130960,VSISA039,Saree,Vyla,13790,11790,unit,5,0,Old 1,,,,,,,
597,,Elegant Floral Lace Saree,single,0314996675,VSISA040,Saree,Vyla,21290,19290,pcs,2,0,,,,,,,,
598,,Classic Striped Bloom Saree,single,8217349604,VSISA041,Saree,Vyla,22990,20990,pcs,1,0,,,,,,,,
599,,Vibrant Batik Floral Saree,single,8264019933,VSISA042,Saree,Vyla,10490,8490,pcs,2,0,,,,,,,,
600,,Artistic Bloom Batik Saree,single,2937802292,VSISA043,Saree,Vyla,13690,11690,pcs,2,0,,,,,,,,
601,,Ocean Breeze Batik Saree,single,3900750187,VSISA044,Saree,Vyla,14990,12990,pcs,1,0,,,,,,,,
602,,Scarlet Pride Saree,single,0015333379,VSISA045,Saree,Vyla,14290,12290,pcs,1,0,,,,,,,,
603,,Aqua Shell Saree,single,4232991755,VSISA046,Saree,Vyla,7290,5290,pcs,5,0,,,,,,,,
604,,Pastel Paradise Saree,single,1553722234,VSISA047,Saree,Vyla,9990,7990,pcs,12,0,,,,,,,,
605,,Wildlife & Floral Fusion Saree @,single,8016235858,VSISA048,Saree,Vyla,9790,7790,pcs,7,0,"4 pec old 
now 7 pec ...8.05",,,,,,,
606,,Sunset Orange Grace Saree,single,3183481428,VSISA049,Saree,Vyla,6490,4490,pcs,1,0,,,,,,,,
607,,Verdant Garden Silk Saree,single,8426024459,VSISA050,Saree,Vyla,7590,5590,pcs,5,0,,,,,,,,
608,,Geometric Bloom Batk Saree,single,6590644771,VSISA051,Saree,Vyla,9690,7690,pcs,6,0,,,,,,,,
609,,Ornate Silk Edges Saree,single,0420352289,VSISA052,Saree,Vyla,13490,11490,pcs,2,0,,,,,,,,
610,,Regal Monotone Saree,single,7371388763,VSISA053,Saree,Vyla,8990,6990,pcs,7,0,,,,,,,,
611,,Whispering Flora Saree,single,9890603680,VSISA054,Saree,Vyla,13590,11590,pcs,2,0,,,,,,,,
612,,Lime Blossom Delight Saree,single,4803995819,VSISA055,Saree,Vyla,14590,12590,pcs,1,0,,,,,,,,
613,,Floral Bloom Saree,single,1131794321,VSISA056,Saree,Vyla,12990,10990,pcs,2,0,,,,,,,,
614,,Elegant Soft Silk Floral Saree,single,9391388498,VSISA057,Saree,Vyla,9790,7790,pcs,6,0,,,,,,,,
615,,Traditional Motif Soft Slik Saree,single,9316427759,VSISA058,Saree,Vyla,8990,6990,pcs,4,0,,,,,,,,
616,,Dual Tone Woven Border Saree,single,2896557396,VSISA059,Saree,Vyla,8690,6690,pcs,4,0,,,,,,,,
617,,Elegant Minimalist Saree,single,9185928369,VSISA060,Saree,Vyla,10990,8990,pcs,5,0,,,,,,,,
618,,Blue Floral Lace Border Saree,single,8388153583,VSISA061,Saree,Vyla,7600,5600,pcs,1,0,,,,,,,,
619,,Classic Bordered Ethnic Saree,single,3008232715,VSISA062,Saree,Vyla,7490,5490,pcs,3,0,,,,,,,,
620,,Abstract Patterned Elegant Saree,single,1753092229,VSISA063,Saree,Vyla,6990,4990,pcs,4,0,,,,,,,,
621,,Vibrant Multi Color Tie Dye Saree @#,single,6901700757,VSISA064,Saree,Vyla,3990,2990,pcs,11,0,,,,,,,,
622,,Blue & White Botanical Saree,single,8602733792,VSISA065,Saree,Vyla,7890,5890,pcs,1,0,,,,,,,,
623,,Monochrome Floral Block Print Saree,single,0893848250,VSISA066,Saree,Vyla,8990,6990,pcs,1,0,,,,,,,,
624,,Elegant Tasselled Texture Saree,single,3740399873,VSISA067,Saree,Vyla,8990,6990,pcs,5,0,,,,,,,,
625,,Floral Embroidery Saree,single,8456843844,VSISA068,Saree,Vyla,13890,11890,pcs,4,0,,,,,,,,
626,,Paisley Print Floral Saree,single,0512809296,VSISA069,Saree,Vyla,9990,7990,pcs,19,0,,,,,,,,
627,,Traditional Two Tone Silk Saree,single,7653597720,VSISA070,Saree,Vyla,7990,5990,pcs,16,0,,,,,,,,
628,,Elegant Embroidered Pastel Saree,single,3892154550,VSISA071,Saree,Vyla,4690,2690,pcs,6,0,,,,,,,,
629,,Silver Line Azure Saree,single,2105493665,VSISA072,Saree,Vyla,7690,5690,pcs,3,0,,,,,,,,
630,,Flora Swirl Saree,single,4632310866,VSISA073,Saree,Vyla,16590,14590,pcs,4,0,,,,,,,,
631,,Blossom Vine Saree,single,5269440464,VSISA074,Saree,Vyla,7290,5290,pcs,4,0,,,,,,,,
632,,Cotton Breeze Saree,single,7356909965,VSISA075,Saree,Vyla,7990,5990,pcs,4,0,,,,,,,,
633,,Velvet Night Saree #,single,1446477403,VSISA076,Party Saree,Vyla,9990,8000,unit,7,0,,,,,,,,
634,,Pastel Diamond Saree,single,3394508407,VSISA077,Party Saree,Vyla,14690,12690,pcs,3,0,,,,,,,,
635,,Velvet Droplets Saree,single,1266961928,VSISA078,Party Saree,Vyla,16290,14290,pcs,5,0,,,,,,,,
636,,Blush Sequin Luxe Saree,single,4711256117,VSISA079,Party Saree,Vyla,13690,11690,pcs,7,0,,,,,,,,
637,,Alestron Cutwork Lace Saree,single,3966190981,VSISA080,Party Saree,Vyla,13690,11690,pcs,7,0,,,,,,,,
638,,Scalloped Lace & Motif Theme Saree,single,0437294804,VSISA081,Party Saree,Vyla,21790,19790,pcs,3,0,,,,,,,,
639,,Sliver Flora Slate Saree,single,0988822783,VSISA082,Party Saree,Vyla,16690,14690,pcs,6,0,,,,,,,,
640,,Royal Mint Brocade Saree,single,8701341986,VSISA083,Party Saree,Vyla,17890,15890,pcs,2,0,,,,,,,,
642,,Blossom Net Mint Saree,single,6808180667,VSISA085,Party Saree,Vyla,16790,14790,pcs,4,0,,,,,,,,
643,,Bronze Flora Golden Saree,single,2191488034,VSISA086,Party Saree,Vyla,12990,10990,pcs,3,0,,,,,,,,
644,,Textured Checkered Saree,single,8640488684,VSISA087,Party Saree,Vyla,17990,15990,pcs,3,0,,,,,,,,
645,,Embroidered Tissue Silk Saree,single,9625399466,VSISA088,Party Saree,Vyla,10990,8990,pcs,3,0,,,,,,,,
646,,Sage Stone Glamour Saree,single,3920881179,VSISA089,Party Saree,Vyla,15690,13690,pcs,7,0,,,,,,,,
647,,Azure Flora Bunch Saree,single,7516117509,VSISA090,Party Saree,Vyla,12790,10790,pcs,2,0,,,,,,,,
648,,Indigo Breeze Gold Saree,single,5072559720,VSISA091,Party Saree,Vyla,19590,17590,pcs,1,0,,,,,,,,
649,,Blush Rose Grid Saree #,single,2123900865,VSISA092,Party Saree,Vyla,14690,13800,pcs,6,0,,,,,,,,
650,,Pastel Shimmer Series Saree,single,0803903116,VSISA093,Party Saree,Vyla,16790,14790,pcs,4,0,,,,,,,,
651,,Angel Golden Leaf Saree,single,1793643578,VSISA094,Party Saree,Vyla,14290,12290,pcs,3,0,,,,,,,,
652,,Ivory Wave Golden Saree,single,5261868097,VSISA095,Party Saree,Vyla,10490,8490,pcs,2,0,,,,,,,,
653,,Imperial Kanchipuram Glow Saree,single,1321633532,VSISA096,Party Saree,Vyla,16590,14590,pcs,1,0,,,,,,,,
654,,Platinum Gold Glamour Saree,single,5381036625,VSISA097,Party Saree,Vyla,14790,12790,pcs,1,0,,,,,,,,
655,,Honeyed Lustre Luxe Saree,single,5429493633,VSISA098,Party Saree,Vyla,13890,11890,pcs,4,0,,,,,,,,
656,,Antique Zari Slate Saree,single,3694588803,VSISA099,Party Saree,Vyla,8990,6990,pcs,3,0,,,,,,,,
657,,Designer Salmon Bouquet Saree #,single,4932512928,VSISA100,Party Saree,Vyla,14690,13800,pcs,7,0,,,,,,,,
658,,Copper Pleat Designer Silk Saree,single,9987520461,VSISA101,Party Saree,Vyla,18490,16790,pcs,5,0,,,,,,,,
659,,Exclusive Party Shimmer Saree,single,1339821674,VSISA102,Party Saree,Vyla,9790,7790,pcs,5,0,,,,,,,,
660,,Pastel Violet Loom Saree,single,3434723368,VSISA103,Saree,Vyla,22290,20290,pcs,1,0,,,,,,,,
661,,Geometric Prism Line Saree,single,0931858828,VSISA104,Party Saree,Vyla,19990,17990,pcs,6,0,,,,,,,,
662,,Sage Crystal Luxe Saree,single,5115622866,VSISA105,Party Saree,Vyla,24790,22790,pcs,5,0,,,,,,,,
675,,Multicolor Silk Tassel Saree,single,5490067351,VSISA106,Saree,Vyla,10490,8490,pcs,2,0,,,,,,,,
676,,Color Block Tassel Saree #,single,5506915418,VSISA107,Saree,Vyla,7990,7000,pcs,7,0,,,,,,,,
678,,Jasmine Bloom Tassel Saree,single,2412434210,VSISA109,Saree,Vyla,7990,5990,pcs,5,0,,,,,,,,
679,,Metallic Leaf Saree,single,9742275998,VSISA110,Saree,Vyla,14690,12690,pcs,7,0,,,,,,,,
680,,Beach Tote Bag,single,7054612100,VCBB003,Woven Bag Big,Vyla,4990,3500,pcs,2,0,,,,,,,,
681,,Daisy Woven Shoulder Bag,single,6605060435,VCBB004,Woven Bag Small,Vyla,3990,3000,pcs,1,0,,,,,,,,
682,,Summer Stripe Woven Bag,single,2065212366,VCBB005,Woven Bag Small,Vyla,4690,3000,pcs,0,0,,,,,,,,
683,,Classic Urban Tote Bag,single,6973034817,VCBBA002,Bags,Vyla,4390,3000,pcs,2,0,"Red, Brown, Off White, Black,  Dark Green",,,,,,,
687,,Grey Cargo Pant,single,5479212631,VCBLJ016,Cargo,24Carat,3590,2490,pcs,24,0,,,,,,,,
688,,Dark Blue Cargo Pants,single,5807411030,VCBLJ017,Cargo,24Carat,3590,2490,pcs,50,0,,,,,,,,
689,,Black Cargo Pant,single,3644696230,VCBLJ018,Cargo,24Carat,3490,2490,pcs,24,0,,,,,,,,
690,,Light Blue Wide Leg 6 Pocket,single,7003787950,VCBLJ019,Ladies Jeans,24Carat,6890,4890,pcs,30,0,,,,,,,,
691,,zip t shirt @#,single,4991872642,VCITS0001,T Shirt,Weekend,3990,2900,unit,2,0,,,,,,,,
693,,hard rock t shirt,single,8261898209,VCITS00002,T Shirt,guitar,3190,2600,service,3,0,,,,,,,,
694,,noil blue arm cut @,single,5393969633,VCITS00001,arm cut,KHOKO,3290,1800,service,1,0,,,,,,,,
695,,white sleeve band t shirt @,single,4386035359,VCITS00003,T Shirt,dillnger,2690,2000,unit,17,0,,,,,,,,
696,,Tassel Romance Saree,single,1171561139,VSISA112,Saree,Vyla,9290,7290,pcs,4,0,,,,,,,,
697,,Nyra Bloom Tassel Saree,single,7378072068,VSISA113,Saree,Vyla,12590,10590,pcs,4,0,,,,,,,,
698,,Serene Border Saree #,single,4099085834,VSISA114,Saree,Vyla,5790,4790,unit,1,0,,,,,,,,
699,,Rustic Luxe Tassel Saree,single,5811185968,VSISA115,Saree,Vyla,9990,7990,pcs,11,0,,,,,,,,
701,,Veya Lines Cotton Saree #,single,5737443744,VSISA117,SAREE S2,Vyla,8290,7590,pcs,2,0,,,,,,,,
702,,Petalmark Tassel Saree #,single,9264171565,VSISA118,Saree,Vyla,8990,6990,pcs,8,0,,,,,,,,
703,,Daisy Drift Cotton Saree,single,7964370948,VSISA119,Saree,Vyla,9490,7490,pcs,10,0,,,,,,,,
706,,Roselle Bloom Embroider Saree,single,6245510251,VSISA122,Saree,Vyla,6490,5490,pcs,4,0,,,,,,,,
707,,Paisley Charm Embroidered Saree,single,1417614913,VSISA123,Saree,Vyla,9290,7290,pcs,3,0,,,,,,,,
708,,Drizzle Motif Embroidered Saree,single,9340850706,VSISA124,Saree,Vyla,9290,7290,pcs,3,0,,,,,,,,
709,,Aviara Embroidered Saree,single,4060428102,VSISA125,Saree,Vyla,8990,6990,pcs,6,0,,,,,,,,
710,,box long pant dark green *,single,9030292008,VCBBP0008,Box Pants,24Carat,4190,3800,unit,10,0,"10 pec damage ..* all quantity
",,,,,,,
711,,Sky Flutter Embroidered Saree,single,8305960057,VSISA127,Saree,Vyla,9990,8990,pcs,7,0,,,,,,,,
712,,Autumn Leaf Embroidered Saree *,single,0324567864,VSISA128,Saree,Vyla,9990,7990,pcs,11,0,1 Saree damage,,,,,,,
713,,denim skirt crush,single,3529420985,VCBSK00039,Skirt,denim,4190,3800,unit,6,0,,,,,,,,
714,,Sweetheart Block Saree,single,3706506265,VSISA129,Saree,Vyla,7890,6890,pcs,5,0,,,,,,,,
715,,denim dobble poket,single,3222118892,VCBSK000039,Skirt,denim,3990,2800,unit,1,0,,,,,,,,
716,,denim dobble butten,single,8453500982,VCBSK0000031,Skirt,denim,3990,2600,unit,1,0,,,,,,,,
717,,Mod Blocks Saree,single,9734068113,VSISA130,Saree,Vyla,7690,6690,pcs,2,0,,,,,,,,
718,,denim noe 1,single,8406670379,VCBSK00000030,Skirt,denim,3890,3100,unit,1,0,,,,,,,,
719,,Gala Dot Tassel Saree,single,4701534376,VSISA131,Saree,Vyla,7890,6890,pcs,3,0,,,,,,,,
720,,Hibiscus Breeze Saree,single,0592166725,VSISA132,Saree,Vyla,7990,6990,pcs,7,0,,,,,,,,
721,,pink and white t shirt,single,5428667739,VCBSK00030,T Shirt,influencer,2690,2000,unit,10,0,,,,,,,,
722,,Sunflower  Noir Saree,single,3700670955,VSISA133,Saree,Vyla,9790,7790,pcs,11,0,,,,,,,,
724,,Tassel Royale Saree,single,6602833539,VSISA134,Saree,Vyla,8790,7790,pcs,11,0,,,,,,,,
725,,Royal Drape Tassel Saree,single,3226480683,VSISA135,Saree,Vyla,10290,8290,pcs,2,0,,,,,,,,
726,,Imperial Loom Saree,single,8002073406,VSISA136,Saree,Vyla,7490,6490,pcs,4,0,,,,,,,,
727,,The Gilded Edge Saree,single,5355896217,VSISA137,Saree,Vyla,9990,7990,pcs,3,0,,,,,,,,
728,,Royal Nouveau Saree,single,7442574964,VSISA138,Saree,Vyla,12990,10990,pcs,3,0,,,,,,,,
729,,Velour Majesty Saree,single,5235135544,VSISA139,Saree,Vyla,7990,6990,pcs,6,0,,,,,,,,
730,,Loom Luxe Saree,single,4740578096,VSISA140,Saree,Vyla,9490,7490,pcs,10,0,,,,,,,,
731,,Urban Ember Saree,single,9201211458,VSISA141,Saree,Vyla,8690,7690,pcs,0,0,,,,,,,,
732,,Kashi Dusk Saree *,single,1480262306,VSISA142,Saree,Vyla,8590,7590,pcs,7,0,1 Saree damage..* ,,,,,,,
733,,Aurora Luxe Saree #,single,2187275375,VSISA143,Saree,Vyla,7290,6890,pcs,8,0,,,,,,,,
750,,Opal Vogue Saree,single,6280985498,VSINS013,Normal Saree,Vyla,3490,2490,pcs,7,0,,,,,,,,
751,,Ivory Luxe Saree,single,6449531234,VSINS014,Normal Saree,Vyla,3290,2290,pcs,4,0,,,,,,,,
752,,Celestial Bloom Saree,single,5340155158,VSINS015,Normal Saree,Vyla,3690,2690,pcs,5,0,,,,,,,,
753,,Ivory Swirl Saree #,single,4904683071,VSINS016,Normal Saree,Vyla,4890,3890,pcs,2,0,,,,,,,,
754,,Zari & Zinc Saree,single,7007551882,VSINS017,Normal Saree,Vyla,3890,2890,pcs,1,0,,,,,,,,
755,,Vanya Atelier Saree,single,1390521550,VSINS018,Normal Saree,Vyla,3890,2890,pcs,4,0,,,,,,,,
756,,Sage & Petal Saree,single,9117686199,VSINS019,Normal Saree,Vyla,3990,2990,pcs,3,0,,,,,,,,
757,,Symmetry Silk Saree,single,1830216679,VSINS020,Normal Saree,Vyla,3490,2490,pcs,4,0,,,,,,,,
758,,Gilded Petal Saree,single,6443036035,VISNS021,Normal Saree,Vyla,3990,2990,pcs,5,0,,,,,,,,
759,,Summer Haze Saree,single,9259334267,VSINS021,Normal Saree,Vyla,3490,2490,pcs,5,0,,,,,,,,
760,,Shadow Blossom Saree *,single,0190742634,VSINS022,Normal Saree,Vyla,3890,2890,pcs,5,0,1 pec damage *,,,,,,,
761,,Mural Motif Saree,single,5459328349,VSINS023,Normal Saree,Vyla,3490,2490,pcs,3,0,,,,,,,,
762,,Modern Mosaic Saree,single,5321774542,VSINS024,Normal Saree,Vyla,3990,2990,pcs,1,0,,,,,,,,
763,,The Violet Line Saree,single,1189600381,VSINS025,Normal Saree,Vyla,3490,2490,pcs,10,0,,,,,,,,
764,,Obsidian Fern Saree,single,8013899360,VSINS026,Normal Saree,Vyla,3490,2490,pcs,2,0,,,,,,,,
765,,Amber Batik Saree #,single,5991795262,VSINS027,Normal Saree,Vyla,3490,2990,pcs,4,0,,,,,,,,
766,,Peach Blossom Saree,single,1283246818,VSINS028,Normal Saree,Vyla,2890,1890,pcs,4,0,,,,,,,,
767,,Monaco Mist Saree,single,4110329907,VSINS029,Normal Saree,Vyla,2990,1990,pcs,4,0,,,,,,,,
768,,Heritage Heirloom Saree,single,8414061535,VSINS030,Normal Saree,Vyla,4690,3690,pcs,8,0,,,,,,,,
769,,Monolith Motif Saree,single,0443863698,VSINS031,Normal Saree,Vyla,4790,3790,pcs,7,0,,,,,,,,
770,,Blush Botanica Saree,single,1390983731,VSINS032,Normal Saree,Vyla,4190,3190,pcs,7,0,,,,,,,,
771,,Lilac Mist Saree,single,1337053317,VSINS033,Normal Saree,Vyla,5990,4590,pcs,2,0,,,,,,,,
772,,sleeves embraided denim frock,single,0809975751,VCBBL00085,Frock,denim,3990,3200,unit,1,0,,,,,,,,
773,,Sapphire Ripple Saree *****,single,7417736180,VSINS034,Normal Saree,Vyla,5990,4990,pcs,16,0,13 pec wash damage *****,,,,,,,
774,,Shadow Wave Saree *,single,1207355504,VSINS035,Normal Saree,Vyla,5990,4990,pcs,3,0,"2 Saree damage ..*
",,,,,,,
775,,short poket denim frock,single,1353386066,VCBBL00022,laxary,denim,4190,4190,unit,1,0,,,,,,,,
776,,Filigree Flora Saree,single,0993256188,VSINS036,Normal Saree,Vyla,5690,4690,pcs,4,0,,,,,,,,
777,,Monolith Diamond Saree,single,0993154605,VSINS037,Normal Saree,Vyla,5890,4890,pcs,10,0,,,,,,,,
778,,coller short frock,single,1079156704,VCBBL022,Frock,denim,3190,2600,unit,0,0,,,,,,,,
779,,Misty Marigold Saree,single,7283520677,VSINS038,Normal Saree,Vyla,5890,4890,pcs,2,0,,,,,,,,
780,,mini flower short frock,single,5520699709,VCBBL021,Frock,denim,3290,1900,unit,1,0,,,,,,,,
781,,Shadow Bloom Saree,single,3688490312,VSINS039,Normal Saree,Vyla,5890,4890,pcs,5,0,,,,,,,,
782,,ship short frock,single,7362453742,VCBBL028,Frock,denim,3990,3400,unit,1,0,,,,,,,,
783,,Burgundy Bouquet Saree,single,5386252034,VSINS040,Normal Saree,Vyla,5790,4790,pcs,8,0,,,,,,,,
784,,Magenta Moss Saree,single,6602398761,VSINS041,Normal Saree,Vyla,5990,4990,pcs,1,0,,,,,,,,
785,,Solid Slate Saree,single,3944947858,VSINS042,Normal Saree,Vyla,5990,4990,pcs,4,0,,,,,,,,
786,,Saffron Stripe Saree #,single,9953055361,VSINS043,Normal Saree,Vyla,6490,5490,pcs,5,0,,,,,,,,
787,,Amber Bloom Saree,single,0664419445,VSINS044,Normal Saree,Vyla,5890,4890,pcs,4,0,,,,,,,,
788,,Teal & Tribe Saree #,single,5194398976,VSINS045,Normal Saree,Vyla,7890,6000,pcs,4,0,,,,,,,,
789,,Medallion Mist Saree,single,1399022894,VSINS046,Normal Saree,Vyla,6890,5890,pcs,4,0,,,,,,,,
790,,Stardust Noir Saree,single,9097914209,VSINS047,Normal Saree,Vyla,6890,5890,pcs,4,0,,,,,,,,
791,,women bag @,single,8242360097,VCBBA6,Bags,Vyla,4990,4200,unit,4,0,,,,,,,,
793,,saree embroidered cheak,single,8871482503,VSISA150,Saree,Viola,7490,7000,unit,10,0,,,,,,,,
794,,printed short @,single,3016092757,VCIST020,Short,Vyla,990,990,unit,20,0,,,,,,,,
795,,The Amber Grid Saree,single,8197981776,VSINS049,Normal Saree,Vyla,6990,5990,pcs,1,0,,,,,,,,
796,,The Aurora Wave Saree,single,9703602444,VSINS050,Normal Saree,Vyla,6990,5990,pcs,5,0,,,,,,,,
797,,Embroidered skirt #,single,1246572713,VLBSK0066,laxary skirt,Vyla,5890,4200,unit,2,0,,,,,,,,
798,,Gilded Willow Saree,single,4708910252,VSINS051,Normal Saree,Vyla,5690,4690,pcs,2,0,,,,,,,,
799,,Neel Moorti Saree,single,8741384860,VSINS052,Normal Saree,Vyla,3490,2490,pcs,1,0,,,,,,,,
800,,Blush Paisley Saree *,single,3139411024,VSINS053,Normal Saree,Vyla,6990,5990,pcs,1,0,1 pec damage colour patch ,,,,,,,
801,,Coral Reef Shibori Saree,single,6475660167,VSINS054,Normal Saree,Vyla,6990,5990,pcs,1,0,,,,,,,,
802,,Charcoal Blossom Saree,single,8928729565,VSINS055,Normal Saree,Vyla,6990,5990,pcs,4,0,,,,,,,,
803,,Amethyst Zigzag Saree,single,1691640863,VSINS056,Normal Saree,Vyla,3690,2690,pcs,4,0,,,,,,,,
804,,Metallic Moss Saree,single,8138795117,VSINS057,Normal Saree,Vyla,3990,2990,pcs,4,0,,,,,,,,
